Upfront,Payout,Multiple,IRR,Cash Flows
56.3000545324544,206.0,3.6589662605255637,0.5628711996193079,"[-56.3000545324544, 49.0, 0, 60.0, 26.0, 0, 71.0]"
56.3000545324544,138.0,2.4511521551093582,0.5376327233851115,"[-56.3000545324544, 68.0, 0, 34.0, 0, 0, 36.0]"
56.3000545324544,157.0,2.7886296257403567,0.7067601876676128,"[-56.3000545324544, 81.0, 0, 8.0, 52.0, 16.0]"
56.3000545324544,26.0,0.4618112756003139,-0.5381887243996861,"[-56.3000545324544, 26.0]"
56.3000545324544,49.0,0.8703366347852068,-0.12966336521479316,"[-56.3000545324544, 49.0]"
56.3000545324544,57.0,1.0124324118929957,0.009712029596460559,"[-56.3000545324544, 49.0, 0, 8.0]"
56.3000545324544,120.0,2.1314366566168332,0.5326731837576699,"[-56.3000545324544, 68.0, 0, 26.0, 26.0]"
56.3000545324544,206.0,3.6589662605255637,0.6066854714149352,"[-56.3000545324544, 53.0, 0, 80.0, 0, 16.0, 35.0, 0, 22.0]"
56.3000545324544,139.0,2.4689141272478317,0.4547649426857563,"[-56.3000545324544, 55.0, 0, 46.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,114.0,2.0248648237859914,0.5017066317981944,"[-56.3000545324544, 68.0, 0, 20.0, 26.0]"
56.3000545324544,69.0,1.2255760775546791,0.14249112750528337,"[-56.3000545324544, 49.0, 0, 20.0]"
56.3000545324544,87.0,1.5452915760472041,0.14001166893471084,"[-56.3000545324544, 26.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,193.0,3.4280606227254067,0.8795132882102024,"[-56.3000545324544, 81.0, 0, 60.0, 52.0]"
56.3000545324544,202.0,3.587918371971669,0.8191144038268892,"[-56.3000545324544, 77.0, 0, 64.0, 26.0, 0, 35.0]"
56.3000545324544,144.0,2.5577239879401996,0.3910990469997171,"[-56.3000545324544, 49.0, 0, 38.0, 0, 24.0, 0, 0, 33.0]"
56.3000545324544,118.0,2.095912712339886,0.33011207645350393,"[-56.3000545324544, 45.0, 0, 38.0, 0, 0, 35.0]"
56.3000545324544,13.0,0.23090563780015694,-0.7690943621998431,"[-56.3000545324544, 13.0]"
56.3000545324544,44.0,0.7815267740928389,-0.1420501714494209,"[-56.3000545324544, 32.0, 0, 12.0]"
56.3000545324544,86.0,1.5275296039087305,0.28948727585803824,"[-56.3000545324544, 62.0, 0, 8.0, 0, 16.0]"
56.3000545324544,109.0,1.9360549630936235,0.5238488233439103,"[-56.3000545324544, 75.0, 0, 8.0, 26.0]"
56.3000545324544,169.0,3.0017732914020403,0.6337684916669057,"[-56.3000545324544, 62.0, 0, 72.0, 0, 0, 35.0]"
56.3000545324544,93.0,1.6518634088780457,0.307914921220398,"[-56.3000545324544, 55.0, 0, 12.0, 26.0]"
56.3000545324544,96.0,1.7051493252934666,0.40651174464688467,"[-56.3000545324544, 62.0, 0, 34.0]"
56.3000545324544,39.0,0.6927169134004708,-0.3072830865995292,"[-56.3000545324544, 39.0]"
56.3000545324544,118.0,2.095912712339886,0.37952360745390235,"[-56.3000545324544, 57.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,48.0,0.8525746626467333,-0.09837584512115627,"[-56.3000545324544, 36.0, 0, 12.0]"
56.3000545324544,96.0,1.7051493252934666,0.38305106796178223,"[-56.3000545324544, 58.0, 0, 38.0]"
56.3000545324544,51.0,0.9058605790621541,-0.07143532982797818,"[-56.3000545324544, 43.0, 0, 8.0]"
56.3000545324544,113.0,2.007102851647518,0.37882492007211854,"[-56.3000545324544, 51.0, 0, 38.0, 0, 24.0]"
56.3000545324544,103.0,1.8294831302627819,0.38466166682038416,"[-56.3000545324544, 59.0, 0, 28.0, 0, 16.0]"
56.3000545324544,122.0,2.1669606008937805,0.5039777024497305,"[-56.3000545324544, 62.0, 0, 34.0, 26.0]"
56.3000545324544,18.0,0.31971549849252495,-0.36493650853757276,"[-56.3000545324544, 6.0, 0, 12.0]"
56.3000545324544,77.0,1.367671854662468,0.2174403004278047,"[-56.3000545324544, 51.0, 0, 26.0]"
56.3000545324544,4.0,0.07104788855389443,-0.9289521114461056,"[-56.3000545324544, 4.0]"
56.3000545324544,192.0,3.4102986505869333,0.6699936161884408,"[-56.3000545324544, 68.0, 0, 34.0, 52.0, 16.0, 0, 0, 22.0]"
56.3000545324544,169.0,3.0017732914020403,0.5982692990187986,"[-56.3000545324544, 74.0, 0, 12.0, 26.0, 24.0, 0, 0, 33.0]"
56.3000545324544,116.0,2.0603887680629387,0.4437081843755659,"[-56.3000545324544, 64.0, 0, 0, 52.0]"
56.3000545324544,71.0,1.2611000218316264,0.12426773820948944,"[-56.3000545324544, 45.0, 0, 0, 26.0]"
56.3000545324544,63.0,1.1190042447238375,0.08643771595263328,"[-56.3000545324544, 51.0, 0, 12.0]"
56.3000545324544,187.0,3.321488789894565,0.5045512415412854,"[-56.3000545324544, 53.0, 0, 34.0, 26.0, 16.0, 36.0, 0, 22.0]"
56.3000545324544,110.0,1.953816935232097,0.5074663215470747,"[-56.3000545324544, 72.0, 0, 12.0, 26.0]"
56.3000545324544,147.0,2.6110099043556207,0.8081319851144517,"[-56.3000545324544, 87.0, 0, 34.0, 26.0]"
56.3000545324544,101.0,1.7939591859858346,0.3656074739648023,"[-56.3000545324544, 49.0, 0, 52.0]"
56.3000545324544,32.0,0.5683831084311555,-0.43161689156884453,"[-56.3000545324544, 32.0]"
56.3000545324544,108.0,1.9182929909551498,0.48218565836410976,"[-56.3000545324544, 70.0, 0, 12.0, 26.0]"
56.3000545324544,76.0,1.3499098825239944,0.08335450766662578,"[-56.3000545324544, 30.0, 0, 8.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,101.0,1.7939591859858346,0.39610208699621374,"[-56.3000545324544, 55.0, 0, 46.0]"
56.3000545324544,112.0,1.9893408795090444,0.2948022586096848,"[-56.3000545324544, 43.0, 0, 34.0, 0, 0, 35.0]"
56.3000545324544,56.0,0.9946704397545222,-0.003109778858826351,"[-56.3000545324544, 36.0, 0, 20.0]"
56.3000545324544,151.0,2.6820577929095153,0.8241973357993226,"[-56.3000545324544, 87.0, 0, 38.0, 26.0]"
56.3000545324544,145.0,2.5754859600786735,0.47521914586477476,"[-56.3000545324544, 58.0, 0, 26.0, 26.0, 0, 35.0]"
56.3000545324544,186.0,3.3037268177560914,0.7226166406278365,"[-56.3000545324544, 72.0, 0, 52.0, 26.0, 0, 36.0]"
56.3000545324544,100.0,1.776197213847361,0.22534026329717216,"[-56.3000545324544, 39.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,141.0,2.504438071524779,0.550350783909265,"[-56.3000545324544, 59.0, 0, 58.0, 0, 24.0]"
56.3000545324544,84.0,1.4920056596317832,0.30243477763259174,"[-56.3000545324544, 58.0, 0, 26.0]"
56.3000545324544,159.0,2.824153570017304,0.4926654023429402,"[-56.3000545324544, 64.0, 0, 12.0, 26.0, 24.0, 0, 0, 33.0]"
56.3000545324544,133.0,2.3623422944169903,0.39912028853116155,"[-56.3000545324544, 49.0, 0, 46.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,26.0,0.4618112756003139,-0.5381887243996861,"[-56.3000545324544, 26.0]"
56.3000545324544,51.0,0.9058605790621541,-0.09413942093784589,"[-56.3000545324544, 51.0]"
56.3000545324544,74.0,1.314385938247047,0.14989082114089736,"[-56.3000545324544, 36.0, 0, 38.0]"
56.3000545324544,278.0,4.937828254495663,1.2038956000979124,"[-56.3000545324544, 100.0, 0, 90.0, 52.0, 0, 36.0]"
56.3000545324544,58.0,1.0301943840314693,0.030194384031469346,"[-56.3000545324544, 58.0]"
56.3000545324544,146.0,2.593247932217147,0.4356190513683378,"[-56.3000545324544, 49.0, 0, 46.0, 0, 16.0, 35.0]"
56.3000545324544,12.0,0.21314366566168333,-0.4533824949437376,"[-56.3000545324544, 4.0, 0, 8.0]"
56.3000545324544,43.0,0.7637648019543652,-0.23623519804563475,"[-56.3000545324544, 43.0]"
56.3000545324544,19.0,0.3374774706309986,-0.6625225293690014,"[-56.3000545324544, 19.0]"
56.3000545324544,58.0,1.0301943840314693,0.030194384031469346,"[-56.3000545324544, 58.0]"
56.3000545324544,77.0,1.367671854662468,0.19012974135225624,"[-56.3000545324544, 43.0, 0, 34.0]"
56.3000545324544,35.0,0.6216690248465764,-0.23102354698980254,"[-56.3000545324544, 23.0, 0, 12.0]"
56.3000545324544,101.0,1.7939591859858346,0.2279766898206821,"[-56.3000545324544, 39.0, 0, 26.0, 0, 0, 36.0]"
56.3000545324544,45.0,0.7992887462313124,-0.20071125376868748,"[-56.3000545324544, 45.0]"
56.3000545324544,306.0,5.435163474372924,0.9628483090536051,"[-56.3000545324544, 79.0, 0, 94.0, 26.0, 0, 107.0]"
56.3000545324544,113.0,2.007102851647518,0.4414856417274089,"[-56.3000545324544, 59.0, 0, 28.0, 26.0]"
56.3000545324544,13.0,0.23090563780015694,-0.7690943621998431,"[-56.3000545324544, 13.0]"
56.3000545324544,143.0,2.539962015801726,0.4032071565280828,"[-56.3000545324544, 36.0, 0, 72.0, 0, 0, 35.0]"
56.3000545324544,110.0,1.953816935232097,0.4621947330662177,"[-56.3000545324544, 58.0, 0, 52.0]"
56.3000545324544,102.0,1.8117211581243082,0.4554092969842165,"[-56.3000545324544, 64.0, 0, 38.0]"
56.3000545324544,238.0,4.227349368956719,0.8384020036281024,"[-56.3000545324544, 77.0, 0, 64.0, 26.0, 0, 71.0]"
56.3000545324544,75.0,1.3321479103855207,0.16352140264856274,"[-56.3000545324544, 49.0, 0, 0, 26.0]"
56.3000545324544,45.0,0.7992887462313124,-0.20071125376868748,"[-56.3000545324544, 45.0]"
56.3000545324544,65.0,1.1545281890007846,0.08500286863026107,"[-56.3000545324544, 39.0, 0, 26.0]"
56.3000545324544,114.0,2.0248648237859914,0.5017066317981944,"[-56.3000545324544, 68.0, 0, 20.0, 26.0]"
56.3000545324544,83.0,1.4742436874933096,0.25423281073591464,"[-56.3000545324544, 49.0, 0, 34.0]"
56.3000545324544,92.0,1.634101436739572,0.16713173124042013,"[-56.3000545324544, 30.0, 0, 26.0, 0, 0, 36.0]"
56.3000545324544,30.0,0.5328591641542083,-0.22734110231066973,"[-56.3000545324544, 10.0, 0, 20.0]"
56.3000545324544,246.0,4.369445146064508,0.9288614483165027,"[-56.3000545324544, 87.0, 0, 64.0, 0, 24.0, 71.0]"
56.3000545324544,43.0,0.7637648019543652,-0.23623519804563475,"[-56.3000545324544, 43.0]"
56.3000545324544,82.0,1.456481715354836,0.2035164866953454,"[-56.3000545324544, 36.0, 0, 46.0]"
56.3000545324544,49.0,0.8703366347852068,-0.12966336521479316,"[-56.3000545324544, 49.0]"
56.3000545324544,133.0,2.3623422944169903,0.3644068555210995,"[-56.3000545324544, 45.0, 0, 26.0, 26.0, 0, 36.0]"
56.3000545324544,134.0,2.3801042665554637,0.33624861340247336,"[-56.3000545324544, 36.0, 0, 46.0, 0, 16.0, 36.0]"
56.3000545324544,32.0,0.5683831084311555,-0.43161689156884453,"[-56.3000545324544, 32.0]"
56.3000545324544,39.0,0.6927169134004708,-0.3072830865995292,"[-56.3000545324544, 39.0]"
56.3000545324544,99.0,1.7584352417088873,0.200757640368026,"[-56.3000545324544, 30.0, 0, 34.0, 0, 0, 35.0]"
56.3000545324544,87.0,1.5452915760472041,0.14001166893471084,"[-56.3000545324544, 26.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,154.0,2.735343709324936,0.641051656883804,"[-56.3000545324544, 68.0, 0, 34.0, 52.0]"
56.3000545324544,26.0,0.4618112756003139,-0.5381887243996861,"[-56.3000545324544, 26.0]"
56.3000545324544,105.0,1.8650070745397291,0.25823239554176247,"[-56.3000545324544, 43.0, 0, 26.0, 0, 0, 36.0]"
56.3000545324544,32.0,0.5683831084311555,-0.43161689156884453,"[-56.3000545324544, 32.0]"
56.3000545324544,98.0,1.7406732695704137,0.3707838712988496,"[-56.3000545324544, 62.0, 0, 20.0, 0, 16.0]"
56.3000545324544,26.0,0.4618112756003139,-0.5381887243996861,"[-56.3000545324544, 26.0]"
56.3000545324544,106.0,1.8827690466782026,0.27172689921796067,"[-56.3000545324544, 45.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,183.0,3.2504409013406708,0.5372224247271797,"[-56.3000545324544, 53.0, 0, 60.0, 0, 0, 70.0]"
56.3000545324544,61.0,1.0834803004468903,0.06634803604122164,"[-56.3000545324544, 53.0, 0, 8.0]"
56.3000545324544,95.0,1.687387353154993,0.37134100511138035,"[-56.3000545324544, 57.0, 0, 38.0]"
56.3000545324544,193.0,3.4280606227254067,0.9234757533943994,"[-56.3000545324544, 93.0, 0, 38.0, 26.0, 0, 36.0]"
56.3000545324544,95.0,1.687387353154993,0.14395895378581902,"[-56.3000545324544, 23.0, 0, 8.0, 26.0, 16.0, 0, 0, 22.0]"
56.3000545324544,13.0,0.23090563780015694,-0.7690943621998431,"[-56.3000545324544, 13.0]"
56.3000545324544,102.0,1.8117211581243082,0.40914781126380606,"[-56.3000545324544, 64.0, 0, 12.0, 26.0]"
56.3000545324544,87.0,1.5452915760472041,0.4690394986363364,"[-56.3000545324544, 79.0, 0, 8.0]"
56.3000545324544,77.0,1.367671854662468,0.2174403004278047,"[-56.3000545324544, 51.0, 0, 26.0]"
56.3000545324544,181.0,3.2149169570637235,0.5528738923509338,"[-56.3000545324544, 58.0, 0, 52.0, 0, 0, 71.0]"
56.3000545324544,133.0,2.3623422944169903,0.39497497292732975,"[-56.3000545324544, 45.0, 0, 52.0, 0, 0, 36.0]"
56.3000545324544,126.0,2.238008489447675,0.3137392530013621,"[-56.3000545324544, 30.0, 0, 60.0, 0, 0, 36.0]"
56.3000545324544,114.0,2.0248648237859914,0.5017066317981944,"[-56.3000545324544, 68.0, 0, 20.0, 26.0]"
56.3000545324544,142.0,2.522200043663253,0.6062136796826174,"[-56.3000545324544, 64.0, 0, 52.0, 26.0]"
56.3000545324544,87.0,1.5452915760472041,0.14001166893471084,"[-56.3000545324544, 26.0, 0, 26.0, 0, 0, 35.0]"
56.3000545324544,107.0,1.9005310188166762,0.19581162737032365,"[-56.3000545324544, 21.0, 0, 34.0, 0, 16.0, 36.0]"
56.3000545324544,95.0,1.687387353154993,0.561643162243324,"[-56.3000545324544, 83.0, 0, 12.0]"
56.3000545324544,182.0,3.232678929202197,0.641599975457773,"[-56.3000545324544, 68.0, 0, 26.0, 52.0, 0, 36.0]"
56.3000545324544,189.0,3.357012734171512,0.6702981406872759,"[-56.3000545324544, 68.0, 0, 34.0, 52.0, 0, 35.0]"
56.3000545324544,43.0,0.7637648019543652,-0.12620637269235135,"[-56.3000545324544, 23.0, 0, 20.0]"
56.3000545324544,164.0,2.912963430709672,0.46225529290300926,"[-56.3000545324544, 56.0, 0, 34.0, 0, 16.0, 36.0, 0, 22.0]"
56.3000545324544,170.0,3.0195352635405137,0.6863773619925333,"[-56.3000545324544, 75.0, 0, 34.0, 26.0, 0, 35.0]"
56.3000545324544,154.0,2.735343709324936,0.5558364068219634,"[-56.3000545324544, 66.0, 0, 26.0, 26.0, 0, 36.0]"
56.3000545324544,23.0,0.408525359184893,-0.5914746408151069,"[-56.3000545324544, 23.0]"
56.3000545324544,122.0,2.1669606008937805,0.5039777024497305,"[-56.3000545324544, 62.0, 0, 34.0, 26.0]"
56.3000545324544,219.0,3.889871898325721,0.8670015751527411,"[-56.3000545324544, 81.0, 0, 60.0, 26.0, 16.0, 36.0]"
56.3000545324544,88.0,1.5630535481856778,0.35337458173981906,"[-56.3000545324544, 62.0, 0, 26.0]"
56.3000545324544,36.0,0.6394309969850499,-0.36056900301495,"[-56.3000545324544, 36.0]"
56.3000545324544,107.0,1.9005310188166762,0.274154874438419,"[-56.3000545324544, 45.0, 0, 26.0, 0, 0, 36.0]"
56.3000545324544,170.0,3.0195352635405137,0.749359160503474,"[-56.3000545324544, 83.0, 0, 26.0, 26.0, 0, 35.0]"
56.3000545324544,300.0,5.328591641542083,1.0394622742955288,"[-56.3000545324544, 90.0, 0, 78.0, 26.0, 0, 106.0]"
56.3000545324544,71.0,1.2611000218316264,0.149057499649476,"[-56.3000545324544, 45.0, 0, 26.0]"
56.3000545324544,120.0,2.1314366566168332,0.30384351214756644,"[-56.3000545324544, 48.0, 0, 8.0, 26.0, 16.0, 0, 0, 22.0]"
56.3000545324544,146.0,2.593247932217147,0.5137328334555458,"[-56.3000545324544, 58.0, 0, 52.0, 0, 0, 36.0]"
56.3000545324544,44.0,0.7815267740928389,-0.1420501714494209,"[-56.3000545324544, 32.0, 0, 12.0]"
56.3000545324544,13.0,0.23090563780015694,-0.7690943621998431,"[-56.3000545324544, 13.0]"
56.3000545324544,154.0,2.735343709324936,0.9033099141414964,"[-56.3000545324544, 94.0, 0, 34.0, 26.0]"
56.3000545324544,68.0,1.2078141054162055,0.0963987073385606,"[-56.3000545324544, 42.0, 0, 0, 26.0]"
56.3000545324544,115.0,2.0426267959244653,0.5726008634861459,"[-56.3000545324544, 77.0, 0, 12.0, 26.0]"
56.3000545324544,138.0,2.4511521551093582,0.374214432631206,"[-56.3000545324544, 42.0, 0, 34.0, 26.0, 0, 36.0]"
56.3000545324544,83.0,1.4742436874933096,0.4042115345090298,"[-56.3000545324544, 75.0, 0, 8.0]"
56.3000545324544,127.0,2.2557704615861485,0.7161426157362509,"[-56.3000545324544, 81.0, 0, 46.0]"
56.3000545324544,146.0,2.593247932217147,0.5137328334555458,"[-56.3000545324544, 58.0, 0, 52.0, 0, 0, 36.0]"
56.3000545324544,89.0,1.5808155203241512,0.5017281539826437,"[-56.3000545324544, 81.0, 0, 8.0]"
56.3000545324544,97.0,1.7229112974319403,0.3252129686907328,"[-56.3000545324544, 45.0, 0, 52.0]"
56.3000545324544,117.0,2.0781507402014125,0.7309466074741022,"[-56.3000545324544, 93.0, 0, 8.0, 0, 16.0]"
56.3000545324544,274.0,4.866780365941769,1.185045036334325,"[-56.3000545324544, 104.0, 0, 72.0, 26.0, 0, 72.0]"
56.3000545324544,99.0,1.7584352417088873,0.281587639451645,"[-56.3000545324544, 49.0, 0, 8.0, 26.0, 16.0]"
56.3000545324544,71.0,1.2611000218316264,0.149057499649476,"[-56.3000545324544, 45.0, 0, 26.0]"
56.3000545324544,32.0,0.5683831084311555,-0.43161689156884453,"[-56.3000545324544, 32.0]"
56.3000545324544,13.0,0.23090563780015694,-0.7690943621998431,"[-56.3000545324544, 13.0]"
56.3000545324544,122.0,2.1669606008937805,0.5039777024497305,"[-56.3000545324544, 62.0, 0, 34.0, 26.0]"
56.3000545324544,121.0,2.1491986287553067,0.34255862572583284,"[-56.3000545324544, 49.0, 0, 34.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,182.0,3.232678929202197,0.6531212591806963,"[-56.3000545324544, 75.0, 0, 34.0, 0, 16.0, 35.0, 0, 22.0]"
56.3000545324544,96.0,1.7051493252934666,0.3610920982865571,"[-56.3000545324544, 62.0, 0, 8.0, 26.0]"
56.3000545324544,71.0,1.2611000218316264,0.149057499649476,"[-56.3000545324544, 45.0, 0, 26.0]"
56.3000545324544,111.0,1.9715789073705707,0.3787730598467094,"[-56.3000545324544, 49.0, 0, 46.0, 0, 16.0]"
56.3000545324544,76.0,1.3499098825239944,0.16892553097182073,"[-56.3000545324544, 38.0, 0, 38.0]"
56.3000545324544,170.0,3.0195352635405137,0.529371597412438,"[-56.3000545324544, 49.0, 0, 60.0, 26.0, 0, 35.0]"
56.3000545324544,93.0,1.6518634088780457,0.2926619790409011,"[-56.3000545324544, 57.0, 0, 12.0, 0, 24.0]"
56.3000545324544,116.0,2.0603887680629387,0.24833968788278438,"[-56.3000545324544, 30.0, 0, 34.0, 0, 16.0, 36.0]"
56.3000545324544,125.0,2.220246517309201,0.27880221062435684,"[-56.3000545324544, 40.0, 0, 28.0, 0, 24.0, 0, 0, 33.0]"
56.3000545324544,31.0,0.550621136292682,-0.2664332208225475,"[-56.3000545324544, 19.0, 0, 12.0]"
56.3000545324544,139.0,2.4689141272478317,0.4136657360497542,"[-56.3000545324544, 51.0, 0, 26.0, 26.0, 0, 36.0]"
56.3000545324544,89.0,1.5808155203241512,0.2662525065849266,"[-56.3000545324544, 51.0, 0, 12.0, 26.0]"
56.3000545324544,115.0,2.0426267959244653,0.4100552094667995,"[-56.3000545324544, 51.0, 0, 38.0, 26.0]"
56.3000545324544,56.0,0.9946704397545222,-0.003109778858826351,"[-56.3000545324544, 36.0, 0, 20.0]"
56.3000545324544,196.0,3.4813465391408274,0.743870071426358,"[-56.3000545324544, 70.0, 0, 64.0, 26.0, 0, 36.0]"
56.3000545324544,88.0,1.5630535481856778,0.35337458173981906,"[-56.3000545324544, 62.0, 0, 26.0]"
56.3000545324544,44.0,0.7815267740928389,-0.1420501714494209,"[-56.3000545324544, 32.0, 0, 12.0]"
56.3000545324544,62.0,1.101242272585364,0.10124227258536389,"[-56.3000545324544, 62.0]"
56.3000545324544,44.0,0.7815267740928389,-0.1420501714494209,"[-56.3000545324544, 32.0, 0, 12.0]"
56.3000545324544,76.0,1.3499098825239944,0.08335450766662578,"[-56.3000545324544, 30.0, 0, 8.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,148.0,2.628771876494094,0.505605121809386,"[-56.3000545324544, 62.0, 0, 34.0, 0, 16.0, 36.0]"
56.3000545324544,157.0,2.7886296257403567,0.5517339266608015,"[-56.3000545324544, 61.0, 0, 20.0, 52.0, 24.0]"
56.3000545324544,45.0,0.7992887462313124,-0.20071125376868748,"[-56.3000545324544, 45.0]"
56.3000545324544,132.0,2.3445803222785164,0.36273632487698504,"[-56.3000545324544, 45.0, 0, 26.0, 26.0, 0, 35.0]"
56.3000545324544,61.0,1.0834803004468903,0.08348030044689025,"[-56.3000545324544, 61.0]"
56.3000545324544,99.0,1.7584352417088873,0.30399378746184347,"[-56.3000545324544, 51.0, 0, 24.0, 0, 24.0]"
56.3000545324544,68.0,1.2078141054162055,0.042560499425825515,"[-56.3000545324544, 14.0, 0, 16.0, 0, 16.0, 0, 0, 22.0]"
56.3000545324544,98.0,1.7406732695704137,0.30805776202904367,"[-56.3000545324544, 48.0, 0, 24.0, 26.0]"
56.3000545324544,38.0,0.6749549412619972,-0.3250450587380028,"[-56.3000545324544, 38.0]"
